0.001	1.0119879984881886e-6
0.011	0.000020524736570363776
0.021	0.000054156742898861387
0.031	0.00009867336970698922
0.041	0.00015618458233840227
0.051000000000000004	0.00023406185059922656
0.061	0.000402682701800142
0.07100000000000001	0.0006364233762743624
0.081	0.0009422317376564897
0.091	0.0013257439635618311
0.101	0.0017917134089813177
0.111	0.0023441172347832178
0.121	0.0029864176356626366
0.131	0.003721761894100843
0.14100000000000001	0.004553002572869325
0.15100000000000002	0.005482863594442533
0.161	0.006513841900099073
0.171	0.007648225351233555
0.18100000000000002	0.008888034169478962
0.191	0.010235224055508627
0.201	0.011691415367187095
0.21100000000000002	0.01325756895505884
0.22100000000000003	0.014934549107216871
0.231	0.016722901531361672
0.24100000000000002	0.018622321928112112
0.251	0.02063238948697171
0.261	0.022752036468155823
0.271	0.024979795040691904
0.281	0.02731384767977745
0.29100000000000004	0.029751925077118657
0.30100000000000005	0.03229121099311529
0.31100000000000005	0.03492913039352478
0.321	0.03766225687290831
0.331	0.040487345922933474
0.341	0.043400931179713116
0.35100000000000003	0.0463992263396533
0.36100000000000004	0.0494787002150453
0.371	0.052635598826119435
0.381	0.05586634426477255
0.391	0.05916731906910943
0.401	0.062534493554166
0.41100000000000003	0.06596484793736172
0.421	0.06945490831696133
0.431	0.073001517670749
0.441	0.0766009576837992
0.45099999999999996	0.08025109198491057
0.46099999999999997	0.0839484588529212
0.471	0.08769022772644523
0.481	0.09147360778707334
0.491	0.09529687301550148
0.501	0.09915722370927318
0.511	0.10305204205934307
0.521	0.10697981142455631
0.531	0.11093875892426439
0.5409999999999999	0.11492604526612059
0.5509999999999999	0.11894065562836333
0.561	0.12298038834822568
0.5710000000000001	0.1270444502547063
0.5810000000000001	0.13113093925315503
0.5910000000000001	0.13523810328120972
0.6010000000000001	0.13936532590540052
0.6110000000000001	0.14351052481905485
0.621	0.14767367713840662
0.631	0.15185259617578722
0.641	0.15604683544088851
0.651	0.16025550119764584
0.661	0.16447781230847697
0.671	0.16871201103962224
0.681	0.17295780236294114
0.6910000000000001	0.17721517089587163
0.7010000000000001	0.18148281063936086
0.7110000000000001	0.18576007759162677
0.7210000000000001	0.19004622785290987
0.7310000000000001	0.1943406231378672
0.7410000000000001	0.19864258960021391
0.7510000000000001	0.20295264444484779
0.7610000000000001	0.20726950708678146
0.7710000000000001	0.2115909295857253
0.781	0.21592100838748673
0.791	0.22025551826236328
0.801	0.22459512873534243
0.811	0.228938492394928
0.8210000000000001	0.2332879502292076
0.8310000000000001	0.23763853178041958
0.841	0.24199618081234017
0.851	0.24635461488183308
0.861	0.250720215117035
0.871	0.25508503523993964
0.881	0.25945429266215114
0.891	0.2638253458722024
0.901	0.2681978484749792
0.911	0.2725757925223657
0.9209999999999999	0.27695225596179823
0.9309999999999999	0.28133065471902474
0.941	0.28571249088316647
0.951	0.29009362402286387
0.961	0.2944776326926001
0.971	0.2988612565627734
0.981	0.30324568333400603
0.991	0.3076345268741175
1.001	0.31201860309901536
1.011	0.3164044565054283
1.021	0.32079404650451043
1.031	0.3251797037932597
1.041	0.32956817655352777
1.051	0.3339536768928517
1.061	0.3383430264461126
1.071	0.3427293764961303
1.081	0.3471181848891891
1.091	0.3515042400078604
1.101	0.35589160670068937
1.111	0.36027908634946876
1.121	0.3646639274374423
1.131	0.3690496404467645
1.141	0.37343219733917704
1.151	0.37781855879714205
1.161	0.3822001638062102
1.171	0.3865845253569386
1.181	0.3909656470432831
1.191	0.39534497204171076
1.201	0.39972567856462826
1.211	0.4041039084932749
1.221	0.4084821466128409
1.231	0.41285670168866917
1.241	0.4172349538270643
1.251	0.42160976688736274
1.261	0.42598130997386374
1.271	0.43035485348605723
1.281	0.43472529136527593
